Population,GenotypeID,Resitance,Population_GenotypeID,LeafletID,DPI,Leaflet_Weight,CFU,LOG_CFU,Genome_copies
5425,119,SR,5425_119,C,0,25.3,3000,3.477121255,4.876535513
5425,119,SR,5425_119,C,0,25.3,9000,3.954242509,5.013575815
5425,119,SR,5425_119,C,0,25.3,10000,4,5.115550242
5425,119,SR,5425_119,C,3,16.6,70000,4.84509804,6.203234187
5425,119,SR,5425_119,C,3,16.6,80000,4.903089987,6.586320231
5425,119,SR,5425_119,C,3,16.6,110000,5.041392685,NA
5425,119,SR,5425_119,C,6,31.2,NA,NA,2.776278553
5425,119,SR,5425_119,C,6,31.2,NA,NA,3.935201259
5425,119,SR,5425_119,C,6,31.2,NA,NA,NA
5425,119,SR,5425_119,C,9,25.3,12000000,7.079181246,3.846008168
5425,119,SR,5425_119,C,9,25.3,4000000,6.602059991,5.221662425
5425,119,SR,5425_119,C,9,25.3,3000000,6.477121255,5.445142616
5425,120,R,5425_120,A,0,17.9,20000,4.301029996,4.618065438
5425,120,R,5425_120,A,0,17.9,30000,4.477121255,4.746107646
5425,120,R,5425_120,A,0,17.9,40000,4.602059991,5.067995349
5425,120,R,5425_120,A,3,17.2,1100000,6.041392685,7.314388996
5425,120,R,5425_120,A,3,17.2,1100000,6.041392685,7.464376871
5425,120,R,5425_120,A,3,17.2,900000,5.954242509,7.738336618
5425,120,R,5425_120,A,6,15.1,1000000,6,5.618216747
5425,120,R,5425_120,A,6,15.1,700000,5.84509804,5.695045589
5425,120,R,5425_120,A,6,15.1,1400000,6.146128036,5.740242542
5425,120,R,5425_120,A,9,26.4,5000000,6.698970004,4.458865305
5425,120,R,5425_120,A,9,26.4,4000000,6.602059991,5.052581249
5425,120,R,5425_120,A,9,26.4,5000000,6.698970004,5.35475269
5425,120,R,5425_120,B,0,16.5,13000,4.113943352,4.161195511
5425,120,R,5425_120,B,0,16.5,8000,3.903089987,4.548526724
5425,120,R,5425_120,B,0,16.5,18000,4.255272505,4.868029518
5425,120,R,5425_120,B,3,22.2,7000000,6.84509804,8.797597945
5425,120,R,5425_120,B,3,22.2,16000000,7.204119983,8.800573434
5425,120,R,5425_120,B,3,22.2,9000000,6.954242509,8.849946335
5425,120,R,5425_120,B,6,21.4,130000,5.113943352,2.678799827
5425,120,R,5425_120,B,6,21.4,130000,5.113943352,3.276780594
5425,120,R,5425_120,B,6,21.4,130000,5.113943352,5.18803447
5425,120,R,5425_120,B,9,36.1,6000000,6.77815125,6.069910464
5425,120,R,5425_120,B,9,36.1,4000000,6.602059991,6.15307205
5425,120,R,5425_120,B,9,36.1,12000000,7.079181246,6.161041332
5425,120,R,5425_120,C,0,14.1,16000,4.204119983,4.040307711
5425,120,R,5425_120,C,0,14.1,8000,3.903089987,4.360263694
5425,120,R,5425_120,C,0,14.1,14000,4.146128036,4.969973464
5425,120,R,5425_120,C,3,15.7,400000,5.602059991,7.569448389
5425,120,R,5425_120,C,3,15.7,200000,5.301029996,7.570842109
5425,120,R,5425_120,C,3,15.7,200000,5.301029996,7.730775314
5425,120,R,5425_120,C,6,15.3,200000,5.301029996,3.057405804
5425,120,R,5425_120,C,6,15.3,400000,5.602059991,3.148263348
5425,120,R,5425_120,C,6,15.3,200000,5.301029996,3.387718977
5425,120,R,5425_120,C,9,24.4,6000000,6.77815125,5.389809729
5425,120,R,5425_120,C,9,24.4,7000000,6.84509804,5.418533518
5425,120,R,5425_120,C,9,24.4,6000000,6.77815125,5.442470768
5425,125,S,5425_125,A,0,13,20000,4.301029996,4.478464864
5425,125,S,5425_125,A,0,13,10000,4,4.732268981
5425,125,S,5425_125,A,0,13,20000,4.301029996,4.863916278
5425,125,S,5425_125,A,3,15.5,11000000,7.041392685,8.6563061
5425,125,S,5425_125,A,3,15.5,2000000,6.301029996,8.917097483
5425,125,S,5425_125,A,3,15.5,8000000,6.903089987,NA
5425,125,S,5425_125,A,6,15.2,200000,5.301029996,3.779396235
5425,125,S,5425_125,A,6,15.2,100000,5,3.8471696
5425,125,S,5425_125,A,6,15.2,200000,5.301029996,3.924455154
5425,125,S,5425_125,A,9,19.9,2000000,6.301029996,2.265621967
5425,125,S,5425_125,A,9,19.9,2000000,6.301029996,2.485899476
5425,125,S,5425_125,A,9,19.9,2000000,6.301029996,4.1077309
5425,125,S,5425_125,B,0,17.3,70000,4.84509804,5.112465313
5425,125,S,5425_125,B,0,17.3,100000,5,5.258899171
5425,125,S,5425_125,B,0,17.3,NA,NA,5.520212666
5425,125,S,5425_125,B,3,18.6,500000,5.698970004,7.378599657
5425,125,S,5425_125,B,3,18.6,600000,5.77815125,8.762084292
5425,125,S,5425_125,B,3,18.6,100000,5,8.887437277
5425,125,S,5425_125,B,6,14.6,4000000,6.602059991,5.794585076
5425,125,S,5425_125,B,6,14.6,2000000,6.301029996,5.986591312
5425,125,S,5425_125,B,6,14.6,7000000,6.84509804,6.449631611
5425,125,S,5425_125,B,9,20,NA,NA,6.12314241
5425,125,S,5425_125,B,9,20,2000000,6.301029996,6.144096632
5425,125,S,5425_125,B,9,20,2000000,6.301029996,6.169618019
5425,125,S,5425_125,C,0,13.8,10000,4,3.884844766
5425,125,S,5425_125,C,0,13.8,10000,4,4.49791616
5425,125,S,5425_125,C,0,13.8,20000,4.301029996,4.725137924
5425,125,S,5425_125,C,3,13.8,14000000,7.146128036,8.50960702
5425,125,S,5425_125,C,3,13.8,24000000,7.380211242,8.573754085
5425,125,S,5425_125,C,3,13.8,20000000,7.301029996,8.664081595
5425,125,S,5425_125,C,6,13.9,200000,5.301029996,3.990479863
5425,125,S,5425_125,C,6,13.9,400000,5.602059991,4.069502729
5425,125,S,5425_125,C,6,13.9,600000,5.77815125,4.375441188
5425,125,S,5425_125,C,9,15.4,15000000,7.176091259,6.348877755
5425,125,S,5425_125,C,9,15.4,14000000,7.146128036,6.614202133
5425,125,S,5425_125,C,9,15.4,7000000,6.84509804,6.615841557
5425,126,S,5425_126,A,0,11.6,90000,4.954242509,8.032252713
5425,126,S,5425_126,A,0,11.6,60000,4.77815125,8.070612035
5425,126,S,5425_126,A,0,11.6,90000,4.954242509,8.241598546
5425,126,S,5425_126,A,3,17.3,4000000,6.602059991,9.277971606
5425,126,S,5425_126,A,3,17.3,4000000,6.602059991,9.35130051
5425,126,S,5425_126,A,3,17.3,2000000,6.301029996,9.36479739
5425,126,S,5425_126,A,6,15.8,15000000,7.176091259,8.476967347
5425,126,S,5425_126,A,6,15.8,2000000,6.301029996,8.483034343
5425,126,S,5425_126,A,6,15.8,14000000,7.146128036,8.48480242
5425,126,S,5425_126,A,9,5.7,2000000,6.301029996,8.041887305
5425,126,S,5425_126,A,9,5.7,6000000,6.77815125,8.051529633
5425,126,S,5425_126,A,9,5.7,NA,NA,8.057314315
5425,126,S,5425_126,B,0,14.2,400000,5.602059991,8.357581084
5425,126,S,5425_126,B,0,14.2,400000,5.602059991,8.455283775
5425,126,S,5425_126,B,0,14.2,500000,5.698970004,8.470680822
5425,126,S,5425_126,B,3,20.4,4000000,6.602059991,9.125497878
5425,126,S,5425_126,B,3,20.4,3000000,6.477121255,9.32827267
5425,126,S,5425_126,B,3,20.4,6000000,6.77815125,9.33233884
5425,126,S,5425_126,B,6,23.2,8000000,6.903089987,7.953144258
5425,126,S,5425_126,B,6,23.2,3000000,6.477121255,7.966149543
5425,126,S,5425_126,B,6,23.2,1000000,6,8.021033203
5425,126,S,5425_126,B,9,10.3,2000000,6.301029996,7.742187823
5425,126,S,5425_126,B,9,10.3,1000000,6,7.757168466
5425,126,S,5425_126,B,9,10.3,NA,NA,7.877515412
5425,126,S,5425_126,C,0,14.7,800000,5.903089987,8.435899778
5425,126,S,5425_126,C,0,14.7,1300000,6.113943352,8.582643574
5425,126,S,5425_126,C,0,14.7,1200000,6.079181246,8.624022318
5425,126,S,5425_126,C,3,18.2,5000000,6.698970004,8.924995564
5425,126,S,5425_126,C,3,18.2,6000000,6.77815125,8.970515209
5425,126,S,5425_126,C,3,18.2,3000000,6.477121255,8.996319188
5425,126,S,5425_126,C,6,16.9,15000000,7.176091259,8.412028078
5425,126,S,5425_126,C,6,16.9,16000000,7.204119983,8.459169785
5425,126,S,5425_126,C,6,16.9,10000000,7,8.459464673
5425,126,S,5425_126,C,9,7.5,10000000,7,8.337395459
5425,126,S,5425_126,C,9,7.5,40000000,7.602059991,8.507778183
5425,126,S,5425_126,C,9,7.5,30000000,7.477121255,8.613996357
5425,127,SR,5425_127,A,0,21.9,10000,4,3.841339147
5425,127,SR,5425_127,A,0,21.9,30000,4.477121255,4.562493717
5425,127,SR,5425_127,A,0,21.9,40000,4.602059991,4.824098336
5425,127,SR,5425_127,A,3,19.2,47000000,7.672097858,9.292133052
5425,127,SR,5425_127,A,3,19.2,34000000,7.531478917,9.389083168
5425,127,SR,5425_127,A,3,19.2,35000000,7.544068044,9.407908746
5425,127,SR,5425_127,A,6,14.3,1100000,6.041392685,5.725806187
5425,127,SR,5425_127,A,6,14.3,1400000,6.146128036,5.823474098
5425,127,SR,5425_127,A,6,14.3,1100000,6.041392685,6.170287256
5425,127,SR,5425_127,A,9,20.2,1500000,6.176091259,3.947022441
5425,127,SR,5425_127,A,9,20.2,2200000,6.342422681,4.363045792
5425,127,SR,5425_127,A,9,20.2,1300000,6.113943352,4.731156657
5425,127,SR,5425_127,B,0,29.6,50000,4.698970004,4.894539772
5425,127,SR,5425_127,B,0,29.6,NA,NA,4.918443747
5425,127,SR,5425_127,B,0,29.6,40000,4.602059991,5.476753668
5425,127,SR,5425_127,B,3,21.7,40000000,7.602059991,9.484648621
5425,127,SR,5425_127,B,3,21.7,35000000,7.544068044,9.49823457
5425,127,SR,5425_127,B,3,21.7,36000000,7.556302501,9.551479752
5425,127,SR,5425_127,B,6,21.8,200000,5.301029996,4.432076688
5425,127,SR,5425_127,B,6,21.8,300000,5.477121255,5.231420372
5425,127,SR,5425_127,B,6,21.8,1000000,6,5.445186791
5425,127,SR,5425_127,B,9,24.7,40000000,7.602059991,6.695927804
5425,127,SR,5425_127,B,9,24.7,30000000,7.477121255,6.726172116
5425,127,SR,5425_127,B,9,24.7,20000000,7.301029996,6.763862219
5425,127,SR,5425_127,C,0,20.7,10000,4,4.585279617
5425,127,SR,5425_127,C,0,20.7,13000,4.113943352,4.642983991
5425,127,SR,5425_127,C,0,20.7,9000,3.954242509,4.913752145
5425,127,SR,5425_127,C,3,20.6,NA,NA,8.987624428
5425,127,SR,5425_127,C,3,20.6,16000000,7.204119983,9.030009406
5425,127,SR,5425_127,C,3,20.6,10000000,7,9.25541704
5425,127,SR,5425_127,C,6,21.3,900000,5.954242509,4.811523834
5425,127,SR,5425_127,C,6,21.3,800000,5.903089987,5.583625042
5425,127,SR,5425_127,C,6,21.3,1300000,6.113943352,5.678953325
5425,127,SR,5425_127,C,9,19.7,7000000,6.84509804,5.651166707
5425,127,SR,5425_127,C,9,19.7,8000000,6.903089987,5.657550132
5425,127,SR,5425_127,C,9,19.7,10000000,7,6.111773935
5425,141,SR,5425_141,A,0,19.2,12000,4.079181246,4.334450134
5425,141,SR,5425_141,A,0,19.2,14000,4.146128036,4.425379229
5425,141,SR,5425_141,A,0,19.2,13000,4.113943352,4.756733249
5425,141,SR,5425_141,A,3,9.1,800000,5.903089987,6.80310106
5425,141,SR,5425_141,A,3,9.1,1000000,6,6.871467985
5425,141,SR,5425_141,A,3,9.1,1400000,6.146128036,6.995433812
5425,141,SR,5425_141,A,6,12.8,NA,NA,NA
5425,141,SR,5425_141,A,6,12.8,NA,NA,NA
5425,141,SR,5425_141,A,6,12.8,10000,4,NA
5425,141,SR,5425_141,A,9,17.8,200000,5.301029996,1.169549627
5425,141,SR,5425_141,A,9,17.8,200000,5.301029996,2.239896644
5425,141,SR,5425_141,A,9,17.8,100000,5,3.320257003
5425,141,SR,5425_141,B,0,25.6,20000,4.301029996,4.850410252
5425,141,SR,5425_141,B,0,25.6,10000,4,4.935070039
5425,141,SR,5425_141,B,0,25.6,30000,4.477121255,5.033138316
5425,141,SR,5425_141,B,3,14.7,110000,5.041392685,5.98988198
5425,141,SR,5425_141,B,3,14.7,170000,5.230448921,6.120043438
5425,141,SR,5425_141,B,3,14.7,140000,5.146128036,6.151193276
5425,141,SR,5425_141,B,6,16.6,10000,4,2.008441802
5425,141,SR,5425_141,B,6,16.6,NA,NA,NA
5425,141,SR,5425_141,B,6,16.6,NA,NA,NA
5425,141,SR,5425_141,B,9,14.8,200000,5.301029996,2.090138153
5425,141,SR,5425_141,B,9,14.8,300000,5.477121255,3.159001312
5425,141,SR,5425_141,B,9,14.8,200000,5.301029996,3.362830975
5425,141,SR,5425_141,C,0,20.3,11000,4.041392685,3.608191786
5425,141,SR,5425_141,C,0,20.3,15000,4.176091259,3.671396352
5425,141,SR,5425_141,C,0,20.3,10000,4,3.786611227
5425,141,SR,5425_141,C,3,10.4,200000,5.301029996,6.924029328
5425,141,SR,5425_141,C,3,10.4,300000,5.477121255,7.033818127
5425,141,SR,5425_141,C,3,10.4,200000,5.301029996,7.037739973
5425,141,SR,5425_141,C,6,11.8,NA,NA,0.949908192
5425,141,SR,5425_141,C,6,11.8,10000,4,NA
5425,141,SR,5425_141,C,6,11.8,10000,4,NA
5425,141,SR,5425_141,C,9,27,NA,NA,0.620134919
5425,141,SR,5425_141,C,9,27,NA,NA,0.651919878
5425,141,SR,5425_141,C,9,27,100000,5,NA
5425,147,SR,5425_147,A,0,19.2,40000,4.602059991,5.683476887
5425,147,SR,5425_147,A,0,19.2,30000,4.477121255,5.822714578
5425,147,SR,5425_147,A,0,19.2,50000,4.698970004,5.84163961
5425,147,SR,5425_147,A,3,17.9,300000,5.477121255,6.671923389
5425,147,SR,5425_147,A,3,17.9,400000,5.602059991,6.8838487
5425,147,SR,5425_147,A,3,17.9,300000,5.477121255,6.910550447
5425,147,SR,5425_147,A,6,18.4,800000,5.903089987,3.092951364
5425,147,SR,5425_147,A,6,18.4,500000,5.698970004,3.489151161
5425,147,SR,5425_147,A,6,18.4,400000,5.602059991,3.801650505
5425,147,SR,5425_147,A,9,19.7,3000000,6.477121255,4.868417119
5425,147,SR,5425_147,A,9,19.7,6000000,6.77815125,5.244442412
5425,147,SR,5425_147,A,9,19.7,4000000,6.602059991,5.938431004
5425,147,SR,5425_147,B,0,26.8,6000,3.77815125,4.289857429
5425,147,SR,5425_147,B,0,26.8,4000,3.602059991,4.850884671
5425,147,SR,5425_147,B,0,26.8,8000,3.903089987,5.22514115
5425,147,SR,5425_147,B,3,25,1000000,6,5.48706758
5425,147,SR,5425_147,B,3,25,1900000,6.278753601,5.713531309
5425,147,SR,5425_147,B,3,25,1200000,6.079181246,5.89664235
5425,147,SR,5425_147,B,6,20.6,60000,4.77815125,0.311722476
5425,147,SR,5425_147,B,6,20.6,20000,4.301029996,2.537606248
5425,147,SR,5425_147,B,6,20.6,50000,4.698970004,NA
5425,147,SR,5425_147,B,9,21.4,6000000,6.77815125,5.765857925
5425,147,SR,5425_147,B,9,21.4,16000000,7.204119983,6.129660451
5425,147,SR,5425_147,B,9,21.4,6000000,6.77815125,6.340852459
5425,147,SR,5425_147,C,0,19.5,21000,4.322219295,4.532183335
5425,147,SR,5425_147,C,0,19.5,10000,4,4.642622422
5425,147,SR,5425_147,C,0,19.5,15000,4.176091259,4.748813915
5425,147,SR,5425_147,C,3,19.2,3000000,6.477121255,8.207062919
5425,147,SR,5425_147,C,3,19.2,9000000,6.954242509,8.277015311
5425,147,SR,5425_147,C,3,19.2,6000000,6.77815125,8.289303621
5425,147,SR,5425_147,C,6,13.6,90000,4.954242509,2.912975897
5425,147,SR,5425_147,C,6,13.6,130000,5.113943352,3.612286821
5425,147,SR,5425_147,C,6,13.6,120000,5.079181246,NA
5425,147,SR,5425_147,C,9,15.3,600000,5.77815125,1.117049719
5425,147,SR,5425_147,C,9,15.3,500000,5.698970004,1.949984861
5425,147,SR,5425_147,C,9,15.3,500000,5.698970004,2.760513552
5425,150,SR,5425_150,A,0,18.9,1000,3,3.722174404
5425,150,SR,5425_150,A,0,18.9,NA,NA,4.185760417
5425,150,SR,5425_150,A,0,18.9,NA,NA,4.310000668
5425,150,SR,5425_150,A,3,18.3,200000,5.301029996,6.777831163
5425,150,SR,5425_150,A,3,18.3,500000,5.698970004,6.993367366
5425,150,SR,5425_150,A,3,18.3,400000,5.602059991,7.413490653
5425,150,SR,5425_150,A,6,19.9,300000,5.477121255,2.669590172
5425,150,SR,5425_150,A,6,19.9,100000,5,11.61301653
5425,150,SR,5425_150,A,6,19.9,300000,5.477121255,NA
5425,150,SR,5425_150,A,9,20.7,40000000,7.602059991,5.39363836
5425,150,SR,5425_150,A,9,20.7,40000000,7.602059991,5.816543857
5425,150,SR,5425_150,A,9,20.7,10000000,7,5.955594216
5425,150,SR,5425_150,B,0,22.8,3000,3.477121255,4.191816708
5425,150,SR,5425_150,B,0,22.8,3000,3.477121255,4.337485161
5425,150,SR,5425_150,B,0,22.8,2000,3.301029996,4.370720447
5425,150,SR,5425_150,B,3,17.9,10000000,7,8.568623975
5425,150,SR,5425_150,B,3,17.9,9000000,6.954242509,8.615612286
5425,150,SR,5425_150,B,3,17.9,5000000,6.698970004,8.682209118
5425,150,SR,5425_150,B,6,24.5,300000,5.477121255,2.831440659
5425,150,SR,5425_150,B,6,24.5,100000,5,3.790268726
5425,150,SR,5425_150,B,6,24.5,300000,5.477121255,4.716240676
5425,150,SR,5425_150,B,9,23.4,40000000,7.602059991,5.966257616
5425,150,SR,5425_150,B,9,23.4,40000000,7.602059991,6.254725964
5425,150,SR,5425_150,B,9,23.4,20000000,7.301029996,6.301948643
5425,150,SR,5425_150,C,0,18.8,1000,3,3.44225354
5425,150,SR,5425_150,C,0,18.8,1000,3,4.114555697
5425,150,SR,5425_150,C,0,18.8,NA,NA,4.28246081
5425,150,SR,5425_150,C,3,12.7,7000000,6.84509804,8.438871865
5425,150,SR,5425_150,C,3,12.7,10000000,7,8.445036165
5425,150,SR,5425_150,C,3,12.7,8000000,6.903089987,8.467297769
5425,150,SR,5425_150,C,6,18.3,300000,5.477121255,2.399799698
5425,150,SR,5425_150,C,6,18.3,100000,5,4.762210351
5425,150,SR,5425_150,C,6,18.3,500000,5.698970004,4.994907349
5425,150,SR,5425_150,C,9,13.1,NA,NA,5.154360639
5425,150,SR,5425_150,C,9,13.1,20000000,7.301029996,5.746068241
5425,150,SR,5425_150,C,9,13.1,20000000,7.301029996,5.859077212
5426,1,S,5426_1,A,0,15.8,70000,4.84509804,4.520606592
5426,1,S,5426_1,A,0,15.8,170000,5.230448921,4.623817484
5426,1,S,5426_1,A,0,15.8,150000,5.176091259,4.646934632
5426,1,S,5426_1,A,3,8.9,100000,5,7.932568292
5426,1,S,5426_1,A,3,8.9,100000,5,7.942495386
5426,1,S,5426_1,A,3,8.9,200000,5.301029996,7.948746482
5426,1,S,5426_1,A,6,13.3,12000000,7.079181246,7.953974213
5426,1,S,5426_1,A,6,13.3,11000000,7.041392685,7.987013095
5426,1,S,5426_1,A,6,13.3,16000000,7.204119983,8.063424457
5426,1,S,5426_1,A,9,13.8,9000000,6.954242509,7.305340053
5426,1,S,5426_1,A,9,13.8,12000000,7.079181246,7.319663235
5426,1,S,5426_1,A,9,13.8,15000000,7.176091259,7.332015249
5426,1,S,5426_1,B,0,18.8,170000,5.230448921,4.685808199
5426,1,S,5426_1,B,0,18.8,110000,5.041392685,4.825425007
5426,1,S,5426_1,B,0,18.8,100000,5,4.879829219
5426,1,S,5426_1,B,3,12.6,2000000,6.301029996,7.560927946
5426,1,S,5426_1,B,3,12.6,1000000,6,7.610322091
5426,1,S,5426_1,B,3,12.6,3000000,6.477121255,7.641121868
5426,1,S,5426_1,B,6,16.6,19000000,7.278753601,8.247213087
5426,1,S,5426_1,B,6,16.6,26000000,7.414973348,8.260733345
5426,1,S,5426_1,B,6,16.6,15000000,7.176091259,8.374227201
5426,1,S,5426_1,B,9,16.4,26000000,7.414973348,7.330205342
5426,1,S,5426_1,B,9,16.4,25000000,7.397940009,7.331436584
5426,1,S,5426_1,B,9,16.4,8000000,6.903089987,7.36203316
5426,1,S,5426_1,C,0,16.3,90000,4.954242509,2.990872617
5426,1,S,5426_1,C,0,16.3,90000,4.954242509,4.266966989
5426,1,S,5426_1,C,0,16.3,130000,5.113943352,4.452272188
5426,1,S,5426_1,C,3,8.8,80000,4.903089987,7.897857415
5426,1,S,5426_1,C,3,8.8,120000,5.079181246,7.952732915
5426,1,S,5426_1,C,3,8.8,110000,5.041392685,7.991804776
5426,1,S,5426_1,C,6,15.4,18000000,7.255272505,8.038496316
5426,1,S,5426_1,C,6,15.4,26000000,7.414973348,8.104898601
5426,1,S,5426_1,C,6,15.4,16000000,7.204119983,8.11528629
5426,1,S,5426_1,C,9,13,17000000,7.230448921,7.151648133
5426,1,S,5426_1,C,9,13,25000000,7.397940009,7.15466952
5426,1,S,5426_1,C,9,13,18000000,7.255272505,7.249223695
5426,3,R,5426_3,A,0,9.7,21000,4.322219295,7.667581015
5426,3,R,5426_3,A,0,9.7,27000,4.431363764,7.736924488
5426,3,R,5426_3,A,0,9.7,28000,4.447158031,7.782098636
5426,3,R,5426_3,A,3,10.8,3000000,6.477121255,8.376782522
5426,3,R,5426_3,A,3,10.8,6000000,6.77815125,8.430631044
5426,3,R,5426_3,A,3,10.8,1000000,6,8.49099567
5426,3,R,5426_3,A,6,12.2,700000,5.84509804,8.59679113
5426,3,R,5426_3,A,6,12.2,500000,5.698970004,8.615448932
5426,3,R,5426_3,A,6,12.2,500000,5.698970004,8.655471799
5426,3,R,5426_3,A,9,11.4,250000000,8.397940009,8.398538078
5426,3,R,5426_3,A,9,11.4,180000000,8.255272505,8.407906402
5426,3,R,5426_3,A,9,11.4,130000000,8.113943352,8.502292273
5426,3,R,5426_3,B,0,13.1,5000,3.698970004,7.654774614
5426,3,R,5426_3,B,0,13.1,6000,3.77815125,7.668562434
5426,3,R,5426_3,B,0,13.1,5000,3.698970004,7.760449047
5426,3,R,5426_3,B,3,14.2,5000000,6.698970004,8.384352648
5426,3,R,5426_3,B,3,14.2,4000000,6.602059991,8.385690765
5426,3,R,5426_3,B,3,14.2,3000000,6.477121255,8.438809565
5426,3,R,5426_3,B,6,15.9,800000,5.903089987,8.68593474
5426,3,R,5426_3,B,6,15.9,600000,5.77815125,8.748276742
5426,3,R,5426_3,B,6,15.9,700000,5.84509804,8.764619269
5426,3,R,5426_3,B,9,16,500000,5.698970004,7.298865076
5426,3,R,5426_3,B,9,16,600000,5.77815125,7.417283341
5426,3,R,5426_3,B,9,16,500000,5.698970004,7.499590361
5426,3,R,5426_3,C,0,10.3,17000,4.230448921,7.629653789
5426,3,R,5426_3,C,0,10.3,16000,4.204119983,7.670526388
5426,3,R,5426_3,C,0,10.3,16000,4.204119983,7.70896524
5426,3,R,5426_3,C,3,9.9,5000000,6.698970004,8.509114379
5426,3,R,5426_3,C,3,9.9,4000000,6.602059991,8.584882023
5426,3,R,5426_3,C,3,9.9,7000000,6.84509804,8.614886145
5426,3,R,5426_3,C,6,11.6,500000,5.698970004,8.734686673
5426,3,R,5426_3,C,6,11.6,100000,5,8.863912323
5426,3,R,5426_3,C,6,11.6,800000,5.903089987,8.873010088
5426,3,R,5426_3,C,9,13.9,23000000,7.361727836,7.785007768
5426,3,R,5426_3,C,9,13.9,11000000,7.041392685,7.914946754
5426,3,R,5426_3,C,9,13.9,19000000,7.278753601,7.977744387
5426,8,SR,5426_8,A,0,11.2,50000,4.698970004,5.219325796
5426,8,SR,5426_8,A,0,11.2,80000,4.903089987,5.289819259
5426,8,SR,5426_8,A,0,11.2,60000,4.77815125,5.304319246
5426,8,SR,5426_8,A,3,20.5,50000,4.698970004,7.254778753
5426,8,SR,5426_8,A,3,20.5,10000,4,7.285660293
5426,8,SR,5426_8,A,3,20.5,40000,4.602059991,7.295899257
5426,8,SR,5426_8,A,6,19,7000000,6.84509804,8.075524097
5426,8,SR,5426_8,A,6,19,16000000,7.204119983,8.082841685
5426,8,SR,5426_8,A,6,19,6000000,6.77815125,8.103012018
5426,8,SR,5426_8,A,9,18.8,10000000,7,6.888633436
5426,8,SR,5426_8,A,9,18.8,22000000,7.342422681,6.956555664
5426,8,SR,5426_8,A,9,18.8,5000000,6.698970004,6.979626933
5426,8,SR,5426_8,B,0,17,11000,4.041392685,3.609831809
5426,8,SR,5426_8,B,0,17,13000,4.113943352,4.388571917
5426,8,SR,5426_8,B,0,17,16000,4.204119983,4.566848144
5426,8,SR,5426_8,B,3,26.9,80000,4.903089987,5.949737932
5426,8,SR,5426_8,B,3,26.9,80000,4.903089987,6.055792835
5426,8,SR,5426_8,B,3,26.9,100000,5,6.097563397
5426,8,SR,5426_8,B,6,18.8,11000000,7.041392685,8.157355028
5426,8,SR,5426_8,B,6,18.8,13000000,7.113943352,8.180409501
5426,8,SR,5426_8,B,6,18.8,13000000,7.113943352,8.195658307
5426,8,SR,5426_8,B,9,19.6,40000000,7.602059991,6.833960186
5426,8,SR,5426_8,B,9,19.6,70000000,7.84509804,6.862828503
5426,8,SR,5426_8,B,9,19.6,90000000,7.954242509,6.893131508
5426,8,SR,5426_8,C,0,13.3,2000,3.301029996,4.145594943
5426,8,SR,5426_8,C,0,13.3,4000,3.602059991,4.511905006
5426,8,SR,5426_8,C,0,13.3,4000,3.602059991,4.703012704
5426,8,SR,5426_8,C,3,15.2,1100000,6.041392685,7.28049597
5426,8,SR,5426_8,C,3,15.2,1400000,6.146128036,7.417574893
5426,8,SR,5426_8,C,3,15.2,1500000,6.176091259,7.429290979
5426,8,SR,5426_8,C,6,19.2,11000000,7.041392685,7.956783919
5426,8,SR,5426_8,C,6,19.2,9000000,6.954242509,8.018734145
5426,8,SR,5426_8,C,6,19.2,14000000,7.146128036,8.106928658
5426,8,SR,5426_8,C,9,20.1,6000000,6.77815125,6.92974292
5426,8,SR,5426_8,C,9,20.1,9000000,6.954242509,6.979260282
5426,8,SR,5426_8,C,9,20.1,8000000,6.903089987,6.985131018
5426,9,S,5426_9,A,0,18.3,30000,4.477121255,0.925146578
5426,9,S,5426_9,A,0,18.3,40000,4.602059991,1.186070499
5426,9,S,5426_9,A,0,18.3,40000,4.602059991,2.048536944
5426,9,S,5426_9,A,3,16,80000,4.903089987,7.040375059
5426,9,S,5426_9,A,3,16,140000,5.146128036,7.188453026
5426,9,S,5426_9,A,3,16,90000,4.954242509,7.202611445
5426,9,S,5426_9,A,6,19.3,9000000,6.954242509,8.222570377
5426,9,S,5426_9,A,6,19.3,11000000,7.041392685,8.226775512
5426,9,S,5426_9,A,6,19.3,10000000,7,8.235792436
5426,9,S,5426_9,A,9,23.5,13000000,7.113943352,7.145729025
5426,9,S,5426_9,A,9,23.5,7000000,6.84509804,7.164445898
5426,9,S,5426_9,A,9,23.5,19000000,7.278753601,7.225838262
5426,9,S,5426_9,B,0,27.1,30000,4.477121255,0.011013085
5426,9,S,5426_9,B,0,27.1,60000,4.77815125,0.562193268
5426,9,S,5426_9,B,0,27.1,50000,4.698970004,NA
5426,9,S,5426_9,B,3,22.5,300000,5.477121255,6.830839079
5426,9,S,5426_9,B,3,22.5,NA,NA,6.982554578
5426,9,S,5426_9,B,3,22.5,100000,5,6.988460844
5426,9,S,5426_9,B,6,33.5,13000000,7.113943352,7.676275216
5426,9,S,5426_9,B,6,33.5,8000000,6.903089987,7.777961972
5426,9,S,5426_9,B,6,33.5,12000000,7.079181246,7.88792116
5426,9,S,5426_9,B,9,35.5,11000000,7.041392685,6.916962227
5426,9,S,5426_9,B,9,35.5,5000000,6.698970004,6.942564357
5426,9,S,5426_9,B,9,35.5,7000000,6.84509804,6.965124679
5426,9,S,5426_9,C,0,16,40000,4.602059991,0.171862449
